"","experiment","value","method","replicate","Beta_SSE","test_R2","test_SSE","test_SST"
"266","r",10,"ORC_L_glmnet",23,120.286817876254,0.740484376862751,2895214.4276762,11156224.0171761
"267","r",10,"ORC_L_glmnet",24,132.215680532442,0.737949702909074,2865625.76248758,10935403.6011387
"268","r",10,"ORC_L_glmnet",25,133.118063423312,0.738740586296862,2843424.90324158,10883530.9049284
"269","r",10,"ORC_L_glmnet",26,131.409165499019,0.738788760801015,2869735.45290753,10986263.308224
"270","r",10,"ORC_L_glmnet",27,131.583681298534,0.738828518745878,2869982.94459985,10988883.3605356
"271","r",10,"ORC_L_glmnet",28,130.527118982404,0.739644737352764,2895678.35763558,11122027.3721105
"272","r",10,"ORC_L_glmnet",29,120.505845833289,0.740933581181805,2879253.54182476,11113958.9413375
"273","r",10,"ORC_L_glmnet",3,133.186641264403,0.736881547983105,2890330.99714204,10984904.2322446
"274","r",10,"ORC_L_glmnet",30,125.170146886624,0.739857357010857,2858145.95245816,10986841.3713989
"275","r",10,"ORC_L_glmnet",31,118.654173102955,0.739507804372089,2879548.28806713,11054259.345951
"276","r",10,"ORC_L_glmnet",32,139.873398589948,0.738867300639639,2886106.28935838,11052259.2399491
"277","r",10,"ORC_L_glmnet",33,130.010025552425,0.739049923832664,2901437.80759844,11118746.7358234
"278","r",10,"ORC_L_glmnet",34,123.351192470866,0.742056119010878,2863542.22882674,11101415.6174052
"279","r",10,"ORC_L_glmnet",35,129.641937887435,0.738184977736842,2893261.86097268,11050786.2992849
"280","r",10,"ORC_L_glmnet",36,133.560944993627,0.739432231250648,2835160.06009606,10880701.2997194
"281","r",10,"ORC_L_glmnet",37,129.663407156996,0.740101317477678,2852969.91459487,10977238.8490267
"282","r",10,"ORC_L_glmnet",38,114.61090768478,0.740714464867192,2852459.31847711,11001228.1133078
"283","r",10,"ORC_L_glmnet",39,131.002903269223,0.74113547926019,2851552.52943345,11015617.4406751
"284","r",10,"ORC_L_glmnet",4,129.437938914032,0.740178428490226,2863637.40680096,11021553.7153474
"285","r",10,"ORC_L_glmnet",40,126.712825425482,0.738642523646332,2849978.06858749,10904520.9203463
"286","r",10,"ORC_L_glmnet",41,131.851414625941,0.738518480754171,2858025.17776637,10930123.0389419
"287","r",10,"ORC_L_glmnet",42,127.253169375525,0.73948426015219,2838028.28102428,10893884.1187954
"288","r",10,"ORC_L_glmnet",43,112.838368606789,0.739026687703316,2823651.59229539,10819694.8088139
"289","r",10,"ORC_L_glmnet",44,128.319361197298,0.740358143848207,2864128.72280326,11031074.7475508
"290","r",10,"ORC_L_glmnet",45,126.047443577434,0.740993224340158,2857714.44083513,11033357.8477044
"291","r",10,"ORC_L_glmnet",46,127.143371510048,0.738621579948512,2871587.61974036,10986322.5096192
"292","r",10,"ORC_L_glmnet",47,120.356100558931,0.741650506265506,2847125.55286021,11020441.773291
"293","r",10,"ORC_L_glmnet",48,138.35900946076,0.738611822707292,2854220.01252859,10919468.6695121
"294","r",10,"ORC_L_glmnet",49,114.026041082994,0.739861937536583,2848656.03731696,10950554.5260896
"295","r",10,"ORC_L_glmnet",5,132.710113070133,0.737628495348786,2889696.41153682,11013758.5839524
"296","r",10,"ORC_L_glmnet",50,127.717712490218,0.738041680421673,2878517.24122486,10988455.1323218
"297","r",10,"ORC_L_glmnet",6,131.828904975034,0.737565552957726,2880933.88964933,10977727.6653977
"298","r",10,"ORC_L_glmnet",7,131.891646397882,0.739055934214748,2852152.91283752,10930131.3454077
"299","r",10,"ORC_L_glmnet",8,121.664902958388,0.739900742875336,2860498.82265747,10997720.0791713
"300","r",10,"ORC_L_glmnet",9,126.126483415712,0.738915175892802,2892831.0984581,11080043.0792957
"301","r",11,"glmnet",1,787.875577538309,0.673051065542865,3909324.07637538,11956986.7473843
"302","r",11,"glmnet",10,809.211225569098,0.66738014271502,3973863.57920906,11947162.7810974
"303","r",11,"glmnet",11,827.61203787482,0.667743826062204,3981263.1670061,11982510.7230406
"304","r",11,"glmnet",12,806.713597754247,0.671155389962265,3981719.63858205,12108210.130387
"305","r",11,"glmnet",13,768.479575015966,0.67361349291374,3931349.54597467,12045073.7411631
"306","r",11,"glmnet",14,767.434884896698,0.674382445538977,3923485.48186483,12049367.2042933
"307","r",11,"glmnet",15,839.841648950611,0.668221503329333,4001808.68570249,12061687.9208866
"308","r",11,"glmnet",16,767.12230483196,0.67188501592785,3935566.64873907,11994474.009982
"309","r",11,"glmnet",17,809.925473081124,0.672827223359908,3952250.2595287,12080009.5292659
"310","r",11,"glmnet",18,795.656103491233,0.669316958548588,3969139.25685395,12002850.9458268
"311","r",11,"glmnet",19,751.186261116701,0.673042750591867,3947051.54711708,12072072.2793642
"312","r",11,"glmnet",2,774.844461320387,0.671311700378023,3938130.38616201,11981352.5175409
"313","r",11,"glmnet",20,768.773829910228,0.671848187810492,3938067.29935785,12000748.2911099
"314","r",11,"glmnet",21,749.113989939337,0.676585084774754,3901133.04482887,12062316.4275274
"315","r",11,"glmnet",22,802.756600289244,0.671142394840185,3933061.25715799,11959769.8075026
"316","r",11,"glmnet",23,766.780962077205,0.677338985233438,3917094.81514973,12139969.3048869
"317","r",11,"glmnet",24,815.18469912554,0.668830267973603,3950477.67789312,11928860.9309809
"318","r",11,"glmnet",25,853.738004717744,0.668180595868924,3938278.8745639,11868741.9286914
"319","r",11,"glmnet",26,826.728447936457,0.666278154311089,4001854.96277658,11991588.247738
"320","r",11,"glmnet",27,843.138384761411,0.667591653150783,3989078.44980119,12000536.3511845
"321","r",11,"glmnet",28,739.547392550953,0.67604018262089,3930059.63574596,12131318.2219351
"322","r",11,"glmnet",29,770.104790423632,0.671188684365029,3982213.03882119,12110936.7271351
"323","r",11,"glmnet",3,781.083876800929,0.670763529968014,3953703.14626857,12008703.4886641
"324","r",11,"glmnet",30,788.999767187553,0.673033414077558,3927680.25005382,12012482.0674657
"325","r",11,"glmnet",31,801.898773047543,0.672540681643299,3938432.37877243,12027241.7304744
"326","r",11,"glmnet",32,827.730072507758,0.669986949265327,3980280.54416014,12060979.2106684
"327","r",11,"glmnet",33,826.584498555082,0.670997131891102,3979004.96458765,12094134.5814366
"328","r",11,"glmnet",34,861.888734576149,0.668555430508846,4013529.25958785,12109202.0477197
"329","r",11,"glmnet",35,806.809416374785,0.667588190696665,4017463.88945518,12085803.7440816
"330","r",11,"glmnet",36,800.777970312586,0.66970191665329,3930103.30623144,11898656.1060546
"331","r",11,"glmnet",37,813.400324455235,0.66998620583044,3959846.51519023,11999033.3287574
"332","r",11,"glmnet",38,775.129994341436,0.673389358388921,3914625.41095201,11985602.7704494
"333","r",11,"glmnet",39,747.940744333162,0.676551960549393,3895580.94669691,12043915.7810749
"334","r",11,"glmnet",4,756.010503956211,0.676634580838779,3892655.26083161,12037945.4022288
"335","r",11,"glmnet",40,761.007680544734,0.673380615776801,3890582.23740369,11911669.7456787
"336","r",11,"glmnet",41,791.553407898023,0.670551529916534,3937669.30998889,11952307.1665541
"337","r",11,"glmnet",42,825.505306656941,0.66869789029565,3933811.61743959,11873789.8196606
"338","r",11,"glmnet",43,693.160662449681,0.677560507386377,3809106.27286077,11813398.6689565
"339","r",11,"glmnet",44,815.046324309477,0.672148174859569,3947323.03181277,12039960.5221718
"340","r",11,"glmnet",45,837.900527479511,0.670003430600016,3975622.11049734,12047464.9713057
"341","r",11,"glmnet",46,788.303132358772,0.67196851748157,3931084.77321062,11983864.301774
"342","r",11,"glmnet",47,832.362914370957,0.668443881791756,3996410.17989425,12053495.5032384
"343","r",11,"glmnet",48,851.061449318876,0.664347462646264,4004596.01596349,11930778.3207465
"344","r",11,"glmnet",49,757.316242226895,0.674365405104643,3887292.6717554,11937591.1917608
"345","r",11,"glmnet",5,792.340109666095,0.671918256311658,3943710.65589275,12020512.3624283
"346","r",11,"glmnet",50,794.253499024855,0.670562804736141,3958773.45544364,12016777.4384823
"347","r",11,"glmnet",6,773.221735735062,0.672636982488704,3916739.92669736,11964515.5902872
"348","r",11,"glmnet",7,774.079560114927,0.672665335232398,3904140.75393372,11927061.7326935
"349","r",11,"glmnet",8,754.009781117745,0.672825081124645,3916266.07467899,11969945.887481
"350","r",11,"glmnet",9,783.864510307684,0.674810152875871,3935215.8593708,12101287.5837685
"351","r",11,"MultiLORS",1,442.469520676311,0.70821369318464,3488885.00365947,11956986.7473843
"352","r",11,"MultiLORS",10,457.025646144984,0.705654236881181,3516596.74590688,11947162.7810974
"353","r",11,"MultiLORS",11,458.979199374303,0.70543086435358,3529677.82656004,11982510.7230406
"354","r",11,"MultiLORS",12,436.519432898067,0.708463163576829,3529989.27616001,12108210.130387
"355","r",11,"MultiLORS",13,422.669206622479,0.709977492705169,3493342.48696326,12045073.7411631
"356","r",11,"MultiLORS",14,414.67170732288,0.710141176619923,3492615.40031094,12049367.2042933
"357","r",11,"MultiLORS",15,461.167394610798,0.707056410345529,3533394.15683648,12061687.9208866
"358","r",11,"MultiLORS",16,425.522148453068,0.710759757616148,3469284.56991401,11994474.009982
"359","r",11,"MultiLORS",17,438.623717878731,0.711566122374526,3484283.99027885,12080009.5292659
"360","r",11,"MultiLORS",18,453.910069860331,0.707519888419077,3510595.1839246,12002850.9458268
"361","r",11,"MultiLORS",19,417.705086798706,0.709289012345363,3509484.05537212,12072072.2793642
"362","r",11,"MultiLORS",2,425.927736690005,0.708829638977929,3488614.73806507,11981352.5175409
"363","r",11,"MultiLORS",20,411.884659298039,0.708059275045896,3503507.15609834,12000748.2911099
"364","r",11,"MultiLORS",21,419.014682215637,0.710971921516972,3486348.13910252,12062316.4275274
"365","r",11,"MultiLORS",22,488.430278602956,0.704669450104426,3532085.39387424,11959769.8075026
"366","r",11,"MultiLORS",23,445.529759519468,0.711018276980277,3508229.24713277,12139969.3048869
"367","r",11,"MultiLORS",24,452.948162564775,0.707536538849269,3488755.95546042,11928860.9309809
"368","r",11,"MultiLORS",25,452.996186635964,0.70832518501967,3461813.10610035,11868741.9286914
"369","r",11,"MultiLORS",26,453.253815985305,0.704699209470245,3541125.48926436,11991588.247738
"370","r",11,"MultiLORS",27,463.643355273105,0.707059310484723,3515445.39326914,12000536.3511845
"371","r",11,"MultiLORS",28,414.963910982027,0.71295970601951,3482177.14879513,12131318.2219351
"372","r",11,"MultiLORS",29,428.069929653322,0.710129181931513,3510607.13667035,12110936.7271351
"373","r",11,"MultiLORS",3,424.527839625436,0.708298772107518,3502953.55304005,12008703.4886641
"374","r",11,"MultiLORS",30,422.409256002976,0.71020731332569,3481129.45195786,12012482.0674657
"375","r",11,"MultiLORS",31,442.283260276948,0.709055884582923,3499255.20618024,12027241.7304744
"376","r",11,"MultiLORS",32,460.812563779608,0.707584040298995,3526822.81082147,12060979.2106684
"377","r",11,"MultiLORS",33,462.9938776259,0.707712306157581,3534966.70582796,12094134.5814366
"378","r",11,"MultiLORS",34,491.556073166298,0.707280557177434,3544598.87643438,12109202.0477197
"379","r",11,"MultiLORS",35,433.758494501081,0.707685552053717,3532855.04943833,12085803.7440816
"380","r",11,"MultiLORS",36,442.838247422406,0.709270997147223,3459284.42500135,11898656.1060546
"381","r",11,"MultiLORS",37,474.388243086841,0.708198283733173,3501338.51887426,11999033.3287574
"382","r",11,"MultiLORS",38,437.24602151829,0.709528600252448,3481474.81355058,11985602.7704494
"383","r",11,"MultiLORS",39,428.734763172934,0.711941366831852,3469353.91788872,12043915.7810749
"384","r",11,"MultiLORS",4,412.829093384387,0.712815635774949,3457109.69691496,12037945.4022288
"385","r",11,"MultiLORS",40,405.90974932544,0.710330554511298,3450446.7700753,11911669.7456787
"386","r",11,"MultiLORS",41,423.256407925749,0.708721489086994,3481450.23344871,11952307.1665541
"387","r",11,"MultiLORS",42,448.255197157769,0.708476384244423,3461490.14094921,11873789.8196606
"388","r",11,"MultiLORS",43,377.369156692563,0.71151257188295,3408016.99932864,11813398.6689565
"389","r",11,"MultiLORS",44,460.150078889755,0.708731715231508,3506858.64997335,12039960.5221718
"390","r",11,"MultiLORS",45,451.261079861358,0.709851321163898,3495556.04474855,12047464.9713057
"391","r",11,"MultiLORS",46,445.42933017006,0.707978892585213,3499541.32451259,11983864.301774
"392","r",11,"MultiLORS",47,414.630208460379,0.711947092208594,3472044.42875846,12053495.5032384
"393","r",11,"MultiLORS",48,481.435818364972,0.705651673711334,3511804.63003282,11930778.3207465
"394","r",11,"MultiLORS",49,414.854028999952,0.710485345500144,3456107.58944314,11937591.1917608
"395","r",11,"MultiLORS",5,452.431153594355,0.708239042846595,3507116.19233642,12020512.3624283
"396","r",11,"MultiLORS",50,424.823548463996,0.708952367436686,3497454.62451053,12016777.4384823
"397","r",11,"MultiLORS",6,433.67946167933,0.70963900204568,3474028.68683581,11964515.5902872
"398","r",11,"MultiLORS",7,431.593044868371,0.709542094665553,3464309.36767279,11927061.7326935
"399","r",11,"MultiLORS",8,406.347541083381,0.709580901400236,3476300.89493018,11969945.887481
"400","r",11,"MultiLORS",9,431.08971931384,0.710407667843636,3504440.09347838,12101287.5837685
"401","r",11,"ORC_ALL_glmnet",1,328.55974424026,0.72337838216831,3306684.37624049,11953817.6450563
"402","r",11,"ORC_ALL_glmnet",10,307.512176172633,0.723650434903178,3295642.59332056,11925629.7442187
"403","r",11,"ORC_ALL_glmnet",11,324.777789800036,0.722459300557113,3320255.1983147,11963129.0292901
"404","r",11,"ORC_ALL_glmnet",12,317.90490269945,0.72365091402965,3342017.71274,12093463.964265
"405","r",11,"ORC_ALL_glmnet",13,313.287433041513,0.7253566248942,3301799.27136751,12022133.321423
"406","r",11,"ORC_ALL_glmnet",14,310.562668649327,0.724463601937575,3316211.37332975,12035474.7926205
"407","r",11,"ORC_ALL_glmnet",15,318.762345367114,0.723460320980794,3329929.91063408,12041418.1517974
"408","r",11,"ORC_ALL_glmnet",16,302.197323276143,0.724303097264668,3304212.01846493,11984944.2836758
"409","r",11,"ORC_ALL_glmnet",17,305.781008236205,0.724001964942296,3326749.13575167,12053524.7109862
"410","r",11,"ORC_ALL_glmnet",18,323.023688413987,0.72300915478227,3319849.97574832,11985414.077995
"411","r",11,"ORC_ALL_glmnet",19,300.533439350223,0.722014642747608,3352576.7691317,12060263.9011946
"412","r",11,"ORC_ALL_glmnet",2,317.869848938243,0.723429527074514,3305369.25876337,11951273.1196504
"413","r",11,"ORC_ALL_glmnet",20,316.341128772554,0.722064422320905,3332796.28699162,11991254.6454908
"414","r",11,"ORC_ALL_glmnet",21,325.032304102811,0.722005347689255,3350178.52614224,12051233.7136521
"415","r",11,"ORC_ALL_glmnet",22,338.760610087961,0.723375378060701,3304468.1948836,11945676.3165815
"416","r",11,"ORC_ALL_glmnet",23,314.350600246361,0.725174389479803,3330469.87715895,12118484.4121876
"417","r",11,"ORC_ALL_glmnet",24,318.664504214605,0.723206329155566,3299963.15733145,11922104.8200416
"418","r",11,"ORC_ALL_glmnet",25,308.09254835267,0.723584897723897,3276862.71230741,11854861.3491974
"419","r",11,"ORC_ALL_glmnet",26,294.894757263532,0.724278611077348,3299154.88597186,11965538.4693328
"420","r",11,"ORC_ALL_glmnet",27,330.780921978078,0.722829763548162,3320568.77317443,11980250.1728984
"421","r",11,"ORC_ALL_glmnet",28,308.398257097961,0.723706179561999,3348287.99999139,12118577.2258078
"422","r",11,"ORC_ALL_glmnet",29,317.769878652645,0.724341036110919,3336631.06651854,12104199.4043811
"423","r",11,"ORC_ALL_glmnet",3,304.202915846267,0.722531523401932,3328649.03358274,11996494.4284626
"424","r",11,"ORC_ALL_glmnet",30,322.499492738917,0.723524367787568,3315614.76306953,11992430.3510479
"425","r",11,"ORC_ALL_glmnet",31,315.10022924446,0.723353749917626,3321735.77781413,12007159.9626781
"426","r",11,"ORC_ALL_glmnet",32,317.71489032915,0.723419641344154,3328714.27387981,12035251.852507
"427","r",11,"ORC_ALL_glmnet",33,321.532599390583,0.724542424112639,3328402.04163019,12083174.8079829
"428","r",11,"ORC_ALL_glmnet",34,326.502470553645,0.724904993990364,3325396.96716618,12088176.428218
"429","r",11,"ORC_ALL_glmnet",35,300.75843016243,0.72365299931807,3335631.09753913,12070444.3663508
"430","r",11,"ORC_ALL_glmnet",36,316.05826120738,0.724550596263387,3272619.67611118,11881019.2787365
"431","r",11,"ORC_ALL_glmnet",37,305.051253622464,0.72562605084081,3289247.03032191,11988189.9881592
"432","r",11,"ORC_ALL_glmnet",38,303.631388457559,0.725334253044257,3287456.93177364,11968936.6737941
"433","r",11,"ORC_ALL_glmnet",39,307.146931201256,0.725555703465739,3301454.48542762,12029597.7257282
"434","r",11,"ORC_ALL_glmnet",4,305.985105836452,0.724996075809452,3305397.70818373,12019456.514713
"435","r",11,"ORC_ALL_glmnet",40,291.197403810164,0.724036501578469,3283877.55738491,11899680.8497073
"436","r",11,"ORC_ALL_glmnet",41,306.843268144237,0.723417130224529,3297749.48667671,11923187.7569056
"437","r",11,"ORC_ALL_glmnet",42,303.443740199142,0.725330103311714,3257529.38685909,11859797.61938
"438","r",11,"ORC_ALL_glmnet",43,306.495925551225,0.722231970066787,3277792.72044902,11800467.8984732
"439","r",11,"ORC_ALL_glmnet",44,313.20217338042,0.724297348044872,3313810.49548183,12019508.9600414
"440","r",11,"ORC_ALL_glmnet",45,306.033563085416,0.725167444137748,3305288.52303829,12026553.814443
"441","r",11,"ORC_ALL_glmnet",46,304.916280509423,0.724044624070613,3303444.92312243,11970938.8229774
"442","r",11,"ORC_ALL_glmnet",47,308.369312016813,0.725619368181666,3296281.17435146,12013534.4557917
"443","r",11,"ORC_ALL_glmnet",48,320.097359229692,0.723640007682035,3294067.47146659,11919480.2541339
"444","r",11,"ORC_ALL_glmnet",49,313.656165202058,0.722790707387513,3305566.37637644,11924442.8829351
"445","r",11,"ORC_ALL_glmnet",5,326.474859745507,0.722029103270718,3336551.22349126,12003239.4137317
"446","r",11,"ORC_ALL_glmnet",50,318.795691444674,0.722444916767268,3330912.57995809,12000906.4188714
"447","r",11,"ORC_ALL_glmnet",6,304.720227882538,0.723466951572549,3304424.50176561,11949474.1064649
"448","r",11,"ORC_ALL_glmnet",7,315.336050057443,0.723930243895163,3289541.71239768,11915617.8453263
"449","r",11,"ORC_ALL_glmnet",8,317.743125763268,0.722981705352919,3311544.16720888,11954243.5687425
"450","r",11,"ORC_ALL_glmnet",9,327.548876534887,0.723442461337521,3342153.90955959,12084841.0993362
"451","r",11,"ORC_ALL_MultiLORS",1,60.139010556691,0.744672817627194,3052134.57791056,11953817.6450563
"452","r",11,"ORC_ALL_MultiLORS",10,60.3175295950947,0.744423000724516,3047916.66449786,11925629.7442187
"453","r",11,"ORC_ALL_MultiLORS",11,64.2502911054518,0.744306414938736,3058895.35004968,11963129.0292901
"454","r",11,"ORC_ALL_MultiLORS",12,61.1176156017868,0.745548013864654,3077205.92496346,12093463.964265
"455","r",11,"ORC_ALL_MultiLORS",13,61.0711291077294,0.746062782817677,3052867.08023702,12022133.321423
"456","r",11,"ORC_ALL_MultiLORS",14,54.8933882466855,0.745869955307787,3058575.74694064,12035474.7926205
